,Generator,Fuel Type,mean,pct
2364,PAROCHES,WIND,20.4,4.069712580538913e-05
2365,HENVEY SOUTH,WIND,20.2,4.029813437592454e-05
2366,STONE MILLS SF,SOLAR,20.2,4.029813437592454e-05
2367,HOLINGSWTH,HYDRO,20.1,4.009863866119224e-05
2368,PORTALMA-T1,WIND,20.1,4.009863866119224e-05
2369,HOLINGSWTH,HYDRO,20.0,3.989914294645994e-05
2370,HOLINGSWTH,HYDRO,20.0,3.989914294645994e-05
2371,HOLINGSWTH,HYDRO,20.0,3.989914294645994e-05
2372,BELLE RIVER,WIND,19.9,3.969964723172763e-05
2373,LANDON,WIND,19.9,3.969964723172763e-05
2374,BELLE RIVER,WIND,19.9,3.969964723172763e-05
2375,WOLFE ISLAND,WIND,19.8,3.950015151699534e-05
2376,PINEPORTAGE,HYDRO,19.8,3.950015151699534e-05
2377,OTTERRAPIDS,HYDRO,19.8,3.950015151699534e-05
2378,GRANDSF,SOLAR,19.7,3.930065580226304e-05
2379,AMHERST ISLAND,WIND,19.7,3.930065580226304e-05
2380,GOSHEN,WIND,19.7,3.930065580226304e-05
2381,PORT BURWELL,WIND,19.7,3.930065580226304e-05
2382,GRAND VALLEY 3,WIND,19.6,3.910116008753074e-05
2383,LANDON,WIND,19.6,3.910116008753074e-05
2384,STONE MILLS SF,SOLAR,19.5,3.890166437279844e-05
2385,AMHERST ISLAND,WIND,19.5,3.890166437279844e-05
2386,ERIEAU,WIND,19.5,3.890166437279844e-05
2387,KIPLING,HYDRO,19.5,3.890166437279844e-05
2388,KINGSBRIDGE,WIND,19.4,3.8702168658066134e-05
2389,SITHE GOREWAY-G15,GAS,19.4,3.8702168658066134e-05
2390,LOWERNOTCH,HYDRO,19.3,3.850267294333384e-05
2391,SPENCE,WIND,19.3,3.850267294333384e-05
2392,GRANDSF,SOLAR,19.3,3.850267294333384e-05
2393,KAKABEKA,HYDRO,19.3,3.850267294333384e-05
2394,GREENWICH,WIND,19.2,3.830317722860154e-05
2395,PORTALMA-T3,WIND,19.2,3.830317722860154e-05
2396,GRANDWF,WIND,19.1,3.810368151386924e-05
2397,STCLAIRCGS,GAS,19.0,3.790418579913694e-05
2398,NORTH KENT,WIND,19.0,3.790418579913694e-05
2399,SANDUSK-LT.AG_T1,WIND,19.0,3.790418579913694e-05
2400,KAKABEKA,HYDRO,19.0,3.790418579913694e-05
2401,ADELAIDE,WIND,19.0,3.790418579913694e-05
2402,LENNOX-G1,GAS,18.9,3.7704690084404635e-05
2403,WEST LINCOLN NRWF,WIND,18.9,3.7704690084404635e-05
2404,GRANDSF,SOLAR,18.8,3.750519436967234e-05
2405,GOULAIS,WIND,18.8,3.750519436967234e-05
2406,HOLINGSWTH,HYDRO,18.8,3.750519436967234e-05
2407,GOSHEN,WIND,18.8,3.750519436967234e-05
2408,STONE MILLS SF,SOLAR,18.7,3.730569865494004e-05
2409,GTAA-G2,GAS,18.7,3.730569865494004e-05
2410,DPNTMTLND,GAS,18.7,3.730569865494004e-05
2411,ERIEAU,WIND,18.7,3.730569865494004e-05
2412,EAST LAKE,WIND,18.6,3.710620294020774e-05
2413,PINEPORTAGE,HYDRO,18.6,3.710620294020774e-05
2414,BLAKE,WIND,18.5,3.6906707225475443e-05
2415,STONE MILLS SF,SOLAR,18.5,3.6906707225475443e-05
2416,NPKIRKLAND-G1-G5,GAS,18.5,3.6906707225475443e-05
2417,MCLEANSMTNWF-LT.AG_T1,WIND,18.5,3.6906707225475443e-05
2418,UNDERWOOD,WIND,18.5,3.6906707225475443e-05
2419,GREENWICH,WIND,18.4,3.670721151074314e-05
2420,SANDUSK-LT.AG_T1,WIND,18.4,3.670721151074314e-05
2421,PAROCHES,WIND,18.4,3.670721151074314e-05
2422,SILVERFALLS,HYDRO,18.3,3.6507715796010844e-05
2423,HENVEY SOUTH,WIND,18.3,3.6507715796010844e-05
2424,PORTALMA-T3,WIND,18.3,3.6507715796010844e-05
2425,GRANDSF,SOLAR,18.3,3.6507715796010844e-05
2426,ATIKOKAN-G1,BIOFUEL,18.3,3.6507715796010844e-05
2427,PORTALMA-T1,WIND,18.2,3.630822008127854e-05
2428,STONE MILLS SF,SOLAR,18.2,3.630822008127854e-05
2429,BELLE RIVER,WIND,18.2,3.630822008127854e-05
2430,PORT BURWELL,WIND,18.1,3.6108724366546245e-05
2431,GOSHEN,WIND,18.1,3.6108724366546245e-05
2432,LANDON,WIND,18.1,3.6108724366546245e-05
2433,PORT BURWELL,WIND,18.0,3.5909228651813945e-05
2434,GOSHEN,WIND,18.0,3.5909228651813945e-05
2435,ARMOW,WIND,18.0,3.5909228651813945e-05
2436,GRANDWF,WIND,18.0,3.5909228651813945e-05
2437,STONE MILLS SF,SOLAR,17.9,3.570973293708164e-05
2438,WINDSOR AIRPORT SF,SOLAR,17.8,3.5510237222349346e-05
2439,RIPLEY SOUTH,WIND,17.8,3.5510237222349346e-05
2440,COMBER,WIND,17.7,3.531074150761704e-05
2441,COMBER,WIND,17.6,3.5111245792884747e-05
2442,SANDUSK-LT.AG_T1,WIND,17.6,3.5111245792884747e-05
2443,SOUTHGATE SF,SOLAR,17.5,3.491175007815245e-05
2444,SPENCE,WIND,17.5,3.491175007815245e-05
2445,KINGSTONSF,SOLAR,17.5,3.491175007815245e-05
2446,MCLEANSMTNWF-LT.AG_T1,WIND,17.4,3.471225436342014e-05
2447,STONE MILLS SF,SOLAR,17.4,3.471225436342014e-05
2448,CEDAR POINT 2,WIND,17.4,3.471225436342014e-05
2449,PRINCEFARM,WIND,17.4,3.471225436342014e-05
2450,ERIEAU,WIND,17.4,3.471225436342014e-05
2451,SMOKY 2,HYDRO,17.3,3.451275864868785e-05
2452,PINEPORTAGE,HYDRO,17.3,3.451275864868785e-05
2453,ZURICH,WIND,17.3,3.451275864868785e-05
2454,OTTERRAPIDS,HYDRO,17.2,3.431326293395554e-05
2455,SILVERFALLS,HYDRO,17.2,3.431326293395554e-05
2456,PAROCHES,WIND,17.2,3.431326293395554e-05
2457,MCLEANSMTNWF-LT.AG_T1,WIND,17.1,3.411376721922325e-05
2458,SHANNON,WIND,17.0,3.391427150449095e-05
2459,ATIKOKAN-G1,BIOFUEL,17.0,3.391427150449095e-05
2460,LANDON,WIND,17.0,3.391427150449095e-05
2461,K2WIND,WIND,16.9,3.371477578975864e-05
2462,COMBER,WIND,16.9,3.371477578975864e-05
2463,AMHERST ISLAND,WIND,16.9,3.371477578975864e-05
2464,UNDERWOOD,WIND,16.9,3.371477578975864e-05
2465,GREENWICH,WIND,16.9,3.371477578975864e-05
2466,KINGSTONSF,SOLAR,16.9,3.371477578975864e-05
2467,SUMMERHAVEN,WIND,16.8,3.351528007502635e-05
2468,KINGSTONSF,SOLAR,16.8,3.351528007502635e-05
2469,JERICHO,WIND,16.7,3.331578436029404e-05
2470,GRANDSF,SOLAR,16.7,3.331578436029404e-05
2471,WINDSOR AIRPORT SF,SOLAR,16.7,3.331578436029404e-05
2472,WEST LINCOLN NRWF,WIND,16.7,3.331578436029404e-05
2473,SHANNON,WIND,16.7,3.331578436029404e-05
2474,SOUTHGATE SF,SOLAR,16.7,3.331578436029404e-05
2475,CARMICHAEL,HYDRO,16.7,3.331578436029404e-05
2476,PORTALMA-T1,WIND,16.7,3.331578436029404e-05
2477,AMARANTH,WIND,16.7,3.331578436029404e-05
2478,ZURICH,WIND,16.6,3.311628864556175e-05
2479,GOSHEN,WIND,16.6,3.311628864556175e-05
2480,NANTICOKE SOLAR,SOLAR,16.5,3.291679293082945e-05
2481,PORT BURWELL,WIND,16.5,3.291679293082945e-05
2482,NORTHLAND POWER SOLAR FACILITIES,SOLAR,16.5,3.291679293082945e-05
2483,STONE MILLS SF,SOLAR,16.5,3.291679293082945e-05
2484,NANTICOKE SOLAR,SOLAR,16.5,3.291679293082945e-05
2485,GRANDSF,SOLAR,16.4,3.2717297216097144e-05
2486,STONE MILLS SF,SOLAR,16.4,3.2717297216097144e-05
2487,ZURICH,WIND,16.3,3.251780150136485e-05
2488,PAROCHES,WIND,16.3,3.251780150136485e-05
2489,ZURICH,WIND,16.3,3.251780150136485e-05
2490,EAST LAKE,WIND,16.2,3.2318305786632545e-05
2491,PORTALMA-T1,WIND,16.2,3.2318305786632545e-05
2492,GRANDSF,SOLAR,16.2,3.2318305786632545e-05
2493,CEDAR POINT 2,WIND,16.2,3.2318305786632545e-05
2494,PORT BURWELL,WIND,16.1,3.211881007190025e-05
2495,WOLFE ISLAND,WIND,16.1,3.211881007190025e-05
2496,COMBER,WIND,16.1,3.211881007190025e-05
2497,UNDERWOOD,WIND,16.1,3.211881007190025e-05
2498,GRANDWF,WIND,16.1,3.211881007190025e-05
2499,CARMICHAEL,HYDRO,16.1,3.211881007190025e-05
2500,GRANDSF,SOLAR,16.1,3.211881007190025e-05
2501,NANTICOKE SOLAR,SOLAR,16.1,3.211881007190025e-05
2502,COMBER,WIND,16.1,3.211881007190025e-05
2503,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2504,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2505,PORT BURWELL,WIND,16.0,3.191931435716795e-05
2506,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2507,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2508,CARMICHAEL,HYDRO,16.0,3.191931435716795e-05
2509,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2510,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2511,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2512,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2513,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2514,CARMICHAEL,HYDRO,16.0,3.191931435716795e-05
2515,ADELAIDE,WIND,16.0,3.191931435716795e-05
2516,CARMICHAEL,HYDRO,16.0,3.191931435716795e-05
2517,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2518,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2519,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2520,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2521,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2522,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2523,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2524,CARMICHAEL,HYDRO,16.0,3.191931435716795e-05
2525,PORT BURWELL,WIND,16.0,3.191931435716795e-05
2526,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2527,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2528,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2529,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2530,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2531,DECEWND1,HYDRO,16.0,3.191931435716795e-05
2532,SOUTHGATE SF,SOLAR,15.9,3.171981864243565e-05
2533,NANTICOKE SOLAR,SOLAR,15.9,3.171981864243565e-05
2534,SANDUSK-LT.AG_T1,WIND,15.9,3.171981864243565e-05
2535,NORTHLAND POWER SOLAR FACILITIES,SOLAR,15.9,3.171981864243565e-05
2536,MCLEANSMTNWF-LT.AG_T1,WIND,15.9,3.171981864243565e-05
2537,GREENWICH,WIND,15.8,3.152032292770335e-05
2538,PORTALMA-T1,WIND,15.8,3.152032292770335e-05
2539,SHANNON,WIND,15.8,3.152032292770335e-05
2540,AMARANTH,WIND,15.8,3.152032292770335e-05
2541,STONE MILLS SF,SOLAR,15.7,3.1320827212971046e-05
2542,NORTHLAND POWER SOLAR FACILITIES,SOLAR,15.6,3.1121331498238747e-05
2543,DILLON,WIND,15.6,3.1121331498238747e-05
2544,GOSFIELDWGS,WIND,15.6,3.1121331498238747e-05
2545,GRANDSF,SOLAR,15.6,3.1121331498238747e-05
2546,STONE MILLS SF,SOLAR,15.5,3.0921835783506454e-05
2547,SOUTHGATE SF,SOLAR,15.5,3.0921835783506454e-05
2548,MCLEANSMTNWF-LT.AG_T1,WIND,15.5,3.0921835783506454e-05
2549,SHANNON,WIND,15.5,3.0921835783506454e-05
2550,NORTHLAND POWER SOLAR FACILITIES,SOLAR,15.5,3.0921835783506454e-05
2551,DILLON,WIND,15.4,3.0722340068774154e-05
2552,NORTHLAND POWER SOLAR FACILITIES,SOLAR,15.4,3.0722340068774154e-05
2553,AMARANTH,WIND,15.4,3.0722340068774154e-05
2554,PAROCHES,WIND,15.4,3.0722340068774154e-05
2555,ADELAIDE,WIND,15.3,3.0522844354041854e-05
2556,NANTICOKE SOLAR,SOLAR,15.3,3.0522844354041854e-05
2557,DILLON,WIND,15.3,3.0522844354041854e-05
2558,PORTALMA-T3,WIND,15.3,3.0522844354041854e-05
2559,NORTHLAND POWER SOLAR FACILITIES,SOLAR,15.3,3.0522844354041854e-05
2560,PORTALMA-T3,WIND,15.3,3.0522844354041854e-05
2561,NANTICOKE SOLAR,SOLAR,15.3,3.0522844354041854e-05
2562,GOULAIS,WIND,15.3,3.0522844354041854e-05
2563,SOUTHGATE SF,SOLAR,15.2,3.032334863930955e-05
2564,GRANDWF,WIND,15.2,3.032334863930955e-05
2565,NORTH KENT,WIND,15.2,3.032334863930955e-05
2566,GRAND VALLEY 3,WIND,15.2,3.032334863930955e-05
2567,KINGSBRIDGE,WIND,15.2,3.032334863930955e-05
2568,RAILBEDWF-LT.AG_SR,WIND,15.1,3.0123852924577252e-05
2569,CARMICHAEL,HYDRO,15.1,3.0123852924577252e-05
2570,NORTHLAND POWER SOLAR FACILITIES,SOLAR,15.1,3.0123852924577252e-05
2571,RIPLEY SOUTH,WIND,15.1,3.0123852924577252e-05
2572,DECEWND1,HYDRO,15.0,2.9924357209844952e-05
2573,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2574,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2575,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2576,DECEWND1,HYDRO,15.0,2.9924357209844952e-05
2577,NAGAGAMI,HYDRO,15.0,2.9924357209844952e-05
2578,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2579,MISSION,HYDRO,15.0,2.9924357209844952e-05
2580,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2581,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2582,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2583,MISSION,HYDRO,15.0,2.9924357209844952e-05
2584,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2585,CARMICHAEL,HYDRO,15.0,2.9924357209844952e-05
2586,MCLEANSMTNWF-LT.AG_T1,WIND,15.0,2.9924357209844952e-05
2587,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2588,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2589,MISSION,HYDRO,15.0,2.9924357209844952e-05
2590,DECEWND1,HYDRO,15.0,2.9924357209844952e-05
2591,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2592,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2593,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2594,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2595,MISSION,HYDRO,15.0,2.9924357209844952e-05
2596,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2597,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2598,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2599,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2600,DECEWND1,HYDRO,15.0,2.9924357209844952e-05
2601,CARMICHAEL,HYDRO,15.0,2.9924357209844952e-05
2602,WINDSOR AIRPORT SF,SOLAR,15.0,2.9924357209844952e-05
2603,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2604,CARMICHAEL,HYDRO,15.0,2.9924357209844952e-05
2605,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2606,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2607,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2608,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2609,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2610,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2611,DECEWND1,HYDRO,15.0,2.9924357209844952e-05
2612,NAGAGAMI,HYDRO,15.0,2.9924357209844952e-05
2613,DECEWND1,HYDRO,15.0,2.9924357209844952e-05
2614,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2615,NAGAGAMI,HYDRO,15.0,2.9924357209844952e-05
2616,STEEPHILL,HYDRO,15.0,2.9924357209844952e-05
2617,DECEWND1,HYDRO,15.0,2.9924357209844952e-05
2618,MISSION,HYDRO,15.0,2.9924357209844952e-05
2619,CARMICHAEL,HYDRO,15.0,2.9924357209844952e-05
2620,GOSHEN,WIND,15.0,2.9924357209844952e-05
2621,NAGAGAMI,HYDRO,15.0,2.9924357209844952e-05
2622,DECEWND1,HYDRO,15.0,2.9924357209844952e-05
2623,CARMICHAEL,HYDRO,15.0,2.9924357209844952e-05
2624,NORTHLAND POWER SOLAR FACILITIES,SOLAR,14.9,2.9724861495112652e-05
2625,ZURICH,WIND,14.9,2.9724861495112652e-05
2626,PORTALMA-T1,WIND,14.9,2.9724861495112652e-05
2627,CARMICHAEL,HYDRO,14.9,2.9724861495112652e-05
2628,NANTICOKE SOLAR,SOLAR,14.9,2.9724861495112652e-05
2629,GOULAIS,WIND,14.9,2.9724861495112652e-05
2630,KINGSBRIDGE,WIND,14.9,2.9724861495112652e-05
2631,K2WIND,WIND,14.8,2.9525365780380356e-05
2632,WINDSOR AIRPORT SF,SOLAR,14.8,2.9525365780380356e-05
2633,PAROCHES,WIND,14.7,2.9325870065648053e-05
2634,GREENWICH,WIND,14.7,2.9325870065648053e-05
2635,STONE MILLS SF,SOLAR,14.7,2.9325870065648053e-05
2636,GOSFIELDWGS,WIND,14.7,2.9325870065648053e-05
2637,GOULAIS,WIND,14.7,2.9325870065648053e-05
2638,STONE MILLS SF,SOLAR,14.7,2.9325870065648053e-05
2639,JERICHO,WIND,14.7,2.9325870065648053e-05
2640,MISSION,HYDRO,14.6,2.9126374350915753e-05
2641,SOUTHGATE SF,SOLAR,14.6,2.9126374350915753e-05
2642,DILLON,WIND,14.5,2.8926878636183454e-05
2643,MISSION,HYDRO,14.5,2.8926878636183454e-05
2644,GRANDSF,SOLAR,14.5,2.8926878636183454e-05
2645,KINGSTONSF,SOLAR,14.5,2.8926878636183454e-05
2646,ZURICH,WIND,14.5,2.8926878636183454e-05
2647,ARMOW,WIND,14.4,2.8727382921451154e-05
2648,GOULAIS,WIND,14.4,2.8727382921451154e-05
2649,PRINCEFARM,WIND,14.4,2.8727382921451154e-05
2650,ADELAIDE,WIND,14.3,2.8527887206718858e-05
2651,PORTALMA-T1,WIND,14.2,2.8328391491986555e-05
2652,NAGAGAMI,HYDRO,14.2,2.8328391491986555e-05
2653,NORTHLAND POWER SOLAR FACILITIES,SOLAR,14.2,2.8328391491986555e-05
2654,BLAKE,WIND,14.2,2.8328391491986555e-05
2655,RAILBEDWF-LT.AG_SR,WIND,14.1,2.8128895777254255e-05
2656,PAROCHES,WIND,14.1,2.8128895777254255e-05
2657,LANDON,WIND,14.1,2.8128895777254255e-05
2658,MISSION,HYDRO,14.1,2.8128895777254255e-05
2659,RIPLEY SOUTH,WIND,14.1,2.8128895777254255e-05
2660,NORTHLAND POWER SOLAR FACILITIES,SOLAR,14.1,2.8128895777254255e-05
2661,GOSFIELDWGS,WIND,14.1,2.8128895777254255e-05
2662,SITHE GOREWAY-G11,GAS,14.1,2.8128895777254255e-05
2663,DILLON,WIND,14.1,2.8128895777254255e-05
2664,SPENCE,WIND,14.1,2.8128895777254255e-05
2665,BELLE RIVER,WIND,14.1,2.8128895777254255e-05
2666,JERICHO,WIND,14.1,2.8128895777254255e-05
2667,CARMICHAEL,HYDRO,14.1,2.8128895777254255e-05
2668,CARMICHAEL,HYDRO,14.0,2.7929400062521955e-05
2669,CARMICHAEL,HYDRO,14.0,2.7929400062521955e-05
2670,CARMICHAEL,HYDRO,14.0,2.7929400062521955e-05
2671,MISSION,HYDRO,14.0,2.7929400062521955e-05
2672,MISSION,HYDRO,14.0,2.7929400062521955e-05
2673,MISSION,HYDRO,14.0,2.7929400062521955e-05
2674,MISSION,HYDRO,14.0,2.7929400062521955e-05
2675,MISSION,HYDRO,14.0,2.7929400062521955e-05
2676,MISSION,HYDRO,14.0,2.7929400062521955e-05
2677,MISSION,HYDRO,14.0,2.7929400062521955e-05
2678,MISSION,HYDRO,14.0,2.7929400062521955e-05
2679,NANTICOKE SOLAR,SOLAR,14.0,2.7929400062521955e-05
2680,NAGAGAMI,HYDRO,14.0,2.7929400062521955e-05
2681,MISSION,HYDRO,14.0,2.7929400062521955e-05
2682,MCLEANSMTNWF-LT.AG_T1,WIND,14.0,2.7929400062521955e-05
2683,MISSION,HYDRO,14.0,2.7929400062521955e-05
2684,MISSION,HYDRO,14.0,2.7929400062521955e-05
2685,WINDSOR AIRPORT SF,SOLAR,14.0,2.7929400062521955e-05
2686,MISSION,HYDRO,14.0,2.7929400062521955e-05
2687,CARMICHAEL,HYDRO,14.0,2.7929400062521955e-05
2688,CEDAR POINT 2,WIND,14.0,2.7929400062521955e-05
2689,MISSION,HYDRO,14.0,2.7929400062521955e-05
2690,NAGAGAMI,HYDRO,14.0,2.7929400062521955e-05
2691,MISSION,HYDRO,14.0,2.7929400062521955e-05
2692,MISSION,HYDRO,14.0,2.7929400062521955e-05
2693,MISSION,HYDRO,14.0,2.7929400062521955e-05
2694,MISSION,HYDRO,14.0,2.7929400062521955e-05
2695,MISSION,HYDRO,14.0,2.7929400062521955e-05
2696,MISSION,HYDRO,14.0,2.7929400062521955e-05
2697,CARMICHAEL,HYDRO,14.0,2.7929400062521955e-05
2698,MISSION,HYDRO,14.0,2.7929400062521955e-05
2699,CARMICHAEL,HYDRO,14.0,2.7929400062521955e-05
2700,CARMICHAEL,HYDRO,13.9,2.7729904347789656e-05
2701,KINGSBRIDGE,WIND,13.9,2.7729904347789656e-05
2702,NANTICOKE SOLAR,SOLAR,13.9,2.7729904347789656e-05
2703,NORTHLAND POWER SOLAR FACILITIES,SOLAR,13.9,2.7729904347789656e-05
2704,CARMICHAEL,HYDRO,13.9,2.7729904347789656e-05
2705,MISSION,HYDRO,13.9,2.7729904347789656e-05
2706,EAST LAKE,WIND,13.9,2.7729904347789656e-05
2707,NAGAGAMI,HYDRO,13.9,2.7729904347789656e-05
2708,STEEPHILL,HYDRO,13.9,2.7729904347789656e-05
2709,ATIKOKAN-G1,BIOFUEL,13.9,2.7729904347789656e-05
2710,BOW LAKE,WIND,13.9,2.7729904347789656e-05
2711,MCLEANSMTNWF-LT.AG_T1,WIND,13.8,2.7530408633057356e-05
2712,CARMICHAEL,HYDRO,13.8,2.7530408633057356e-05
2713,MISSION,HYDRO,13.8,2.7530408633057356e-05
2714,MISSION,HYDRO,13.8,2.7530408633057356e-05
2715,NAGAGAMI,HYDRO,13.8,2.7530408633057356e-05
2716,SANDUSK-LT.AG_T1,WIND,13.8,2.7530408633057356e-05
2717,GRANDSF,SOLAR,13.7,2.7330912918325056e-05
2718,ZURICH,WIND,13.7,2.7330912918325056e-05
2719,STONE MILLS SF,SOLAR,13.7,2.7330912918325056e-05
2720,STEEPHILL,HYDRO,13.7,2.7330912918325056e-05
2721,RAILBEDWF-LT.AG_SR,WIND,13.7,2.7330912918325056e-05
2722,SPENCE,WIND,13.7,2.7330912918325056e-05
2723,BOW LAKE 2,WIND,13.6,2.7131417203592757e-05
2724,ERIEAU,WIND,13.6,2.7131417203592757e-05
2725,NAGAGAMI,HYDRO,13.6,2.7131417203592757e-05
2726,WOLFE ISLAND,WIND,13.6,2.7131417203592757e-05
2727,ERIEAU,WIND,13.6,2.7131417203592757e-05
2728,NORTHLAND POWER SOLAR FACILITIES,SOLAR,13.6,2.7131417203592757e-05
2729,BELLE RIVER,WIND,13.6,2.7131417203592757e-05
2730,WINDSOR AIRPORT SF,SOLAR,13.5,2.6931921488860457e-05
2731,NAGAGAMI,HYDRO,13.5,2.6931921488860457e-05
2732,WINDSOR AIRPORT SF,SOLAR,13.5,2.6931921488860457e-05
2733,NAGAGAMI,HYDRO,13.5,2.6931921488860457e-05
2734,GOULAIS,WIND,13.4,2.6732425774128158e-05
2735,NAGAGAMI,HYDRO,13.4,2.6732425774128158e-05
2736,NAGAGAMI,HYDRO,13.4,2.6732425774128158e-05
2737,CALSTOCKGS,BIOFUEL,13.4,2.6732425774128158e-05
2738,KINGSTONSF,SOLAR,13.4,2.6732425774128158e-05
2739,HENVEY SOUTH,WIND,13.4,2.6732425774128158e-05
2740,KINGSTONSF,SOLAR,13.3,2.6532930059395858e-05
2741,SOUTHGATE SF,SOLAR,13.3,2.6532930059395858e-05
2742,NAGAGAMI,HYDRO,13.3,2.6532930059395858e-05
2743,ARMOW,WIND,13.3,2.6532930059395858e-05
2744,GOSFIELDWGS,WIND,13.3,2.6532930059395858e-05
2745,EAST LAKE,WIND,13.2,2.6333434344663558e-05
2746,SPENCE,WIND,13.2,2.6333434344663558e-05
2747,NORTHLAND POWER SOLAR FACILITIES,SOLAR,13.2,2.6333434344663558e-05
2748,AMARANTH,WIND,13.2,2.6333434344663558e-05
2749,CEDAR POINT 2,WIND,13.2,2.6333434344663558e-05
2750,EARFALLS,HYDRO,13.1,2.613393862993126e-05
2751,CARMICHAEL,HYDRO,13.1,2.613393862993126e-05
2752,NAGAGAMI,HYDRO,13.1,2.613393862993126e-05
2753,GOSFIELDWGS,WIND,13.1,2.613393862993126e-05
2754,GRANDSF,SOLAR,13.1,2.613393862993126e-05
2755,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2756,LONGSAULTE,HYDRO,13.0,2.593444291519896e-05
2757,STEEPHILL,HYDRO,13.0,2.593444291519896e-05
2758,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2759,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2760,SITHE GOREWAY-G15,GAS,13.0,2.593444291519896e-05
2761,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2762,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2763,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2764,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2765,CARMICHAEL,HYDRO,13.0,2.593444291519896e-05
2766,CARMICHAEL,HYDRO,13.0,2.593444291519896e-05
2767,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2768,DILLON,WIND,13.0,2.593444291519896e-05
2769,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2770,LONGSAULTE,HYDRO,13.0,2.593444291519896e-05
2771,STEEPHILL,HYDRO,13.0,2.593444291519896e-05
2772,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2773,CARMICHAEL,HYDRO,13.0,2.593444291519896e-05
2774,CARMICHAEL,HYDRO,13.0,2.593444291519896e-05
2775,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2776,LONGSAULTE,HYDRO,13.0,2.593444291519896e-05
2777,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2778,CARMICHAEL,HYDRO,13.0,2.593444291519896e-05
2779,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2780,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2781,DILLON,WIND,13.0,2.593444291519896e-05
2782,EARFALLS,HYDRO,13.0,2.593444291519896e-05
2783,JERICHO,WIND,12.9,2.573494720046666e-05
2784,GOSFIELDWGS,WIND,12.9,2.573494720046666e-05
2785,BLAKE,WIND,12.9,2.573494720046666e-05
2786,MCLEANSMTNWF-LT.AG_T1,WIND,12.9,2.573494720046666e-05
2787,ERIEAU,WIND,12.9,2.573494720046666e-05
2788,NAGAGAMI,HYDRO,12.9,2.573494720046666e-05
